ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr.57, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.57, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.57, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.57, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.57, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.57, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, send_bit_count, port0, Accumulator, 147541000, 0, 319040, 177016832, 737, 64, 576
rtr.58, send_packet_count, port0, Accumulator, 147541000, 0, 737, 737, 737, 1, 1
rtr.58, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, idle_time, port0, Accumulator, 147541000, 0, 146916761, 238413410290271, 713, 1097, 6856465
rtr.58, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, send_bit_count, port1, Accumulator, 147541000, 0, 127040, 57085952, 657, 64, 576
rtr.58, send_packet_count, port1, Accumulator, 147541000, 0, 657, 657, 657, 1, 1
rtr.58, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, idle_time, port1, Accumulator, 147541000, 0, 146984521, 251150226455209, 619, 2541, 7274036
rtr.58, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, send_bit_count, port2, Accumulator, 147541000, 0, 41600, 21831680, 130, 64, 576
rtr.58, send_packet_count, port2, Accumulator, 147541000, 0, 130, 130, 130, 1, 1
rtr.58, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, idle_time, port2, Accumulator, 147541000, 0, 147430890, 826204085180786, 130, 16093, 19060888
rtr.58, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.58, xbar_stalls, port1, Accumulator, 147541000, 0, 2, 2, 2, 1, 1
rtr.58, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, send_bit_count, port0, Accumulator, 147541000, 0, 340800, 188436480, 805, 64, 576
rtr.59, send_packet_count, port0, Accumulator, 147541000, 0, 805, 805, 805, 1, 1
rtr.59, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, idle_time, port0, Accumulator, 147541000, 0, 146859165, 220187161906129, 776, 1097, 6856465
rtr.59, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, send_bit_count, port1, Accumulator, 147541000, 0, 152640, 70520832, 737, 64, 576
rtr.59, send_packet_count, port1, Accumulator, 147541000, 0, 737, 737, 737, 1, 1
rtr.59, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, idle_time, port1, Accumulator, 147541000, 0, 146916761, 236884945773865, 690, 2541, 6763295
rtr.59, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, send_bit_count, port2, Accumulator, 147541000, 0, 35840, 18808832, 112, 64, 576
rtr.59, send_packet_count, port2, Accumulator, 147541000, 0, 112, 112, 112, 1, 1
rtr.59, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, idle_time, port2, Accumulator, 147541000, 0, 147446136, 950355019750756, 111, 20328, 17554922
rtr.59, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.59, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, send_bit_count, port0, Accumulator, 147541000, 0, 367040, 202207232, 887, 64, 576
rtr.60, send_packet_count, port0, Accumulator, 147541000, 0, 887, 887, 887, 1, 1
rtr.60, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, idle_time, port0, Accumulator, 147541000, 0, 146789711, 195443616681953, 853, 1097, 5610528
rtr.60, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, send_bit_count, port1, Accumulator, 147541000, 0, 174400, 81940480, 805, 64, 576
rtr.60, send_packet_count, port1, Accumulator, 147541000, 0, 805, 805, 805, 1, 1
rtr.60, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, idle_time, port1, Accumulator, 147541000, 0, 146859165, 218074547634563, 753, 2541, 6763295
rtr.60, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, send_bit_count, port2, Accumulator, 147541000, 0, 39680, 20824064, 124, 64, 576
rtr.60, send_packet_count, port2, Accumulator, 147541000, 0, 124, 124, 124, 1, 1
rtr.60, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, idle_time, port2, Accumulator, 147541000, 0, 147435972, 639532979391464, 124, 5929, 10665424
rtr.60, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.60, xbar_stalls, port1, Accumulator, 147541000, 0, 1, 1, 1, 1, 1
rtr.60, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, send_bit_count, port0, Accumulator, 147541000, 0, 390080, 214298624, 959, 64, 576
rtr.61, send_packet_count, port0, Accumulator, 147541000, 0, 959, 959, 959, 1, 1
rtr.61, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, idle_time, port0, Accumulator, 147541000, 0, 146728727, 187810910155209, 909, 1097, 5433505
rtr.61, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, send_bit_count, port1, Accumulator, 147541000, 0, 200640, 95711232, 887, 64, 576
rtr.61, send_packet_count, port1, Accumulator, 147541000, 0, 887, 887, 887, 1, 1
rtr.61, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, idle_time, port1, Accumulator, 147541000, 0, 146789711, 192948231315151, 822, 2541, 5601211
rtr.61, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, send_bit_count, port2, Accumulator, 147541000, 0, 35840, 18808832, 112, 64, 576
rtr.61, send_packet_count, port2, Accumulator, 147541000, 0, 112, 112, 112, 1, 1
rtr.61, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, idle_time, port2, Accumulator, 147541000, 0, 147446136, 889983680506386, 112, 11011, 17394839
rtr.61, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, xbar_stalls, port0, Accumulator, 147541000, 0, 1, 1, 1, 1, 1
rtr.61, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.61, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, send_bit_count, port0, Accumulator, 147541000, 0, 416320, 228069376, 1041, 64, 576
rtr.62, send_packet_count, port0, Accumulator, 147541000, 0, 1041, 1041, 1041, 1, 1
rtr.62, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, idle_time, port0, Accumulator, 147541000, 0, 146659273, 181622856108467, 987, 2541, 5433505
rtr.62, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, send_bit_count, port1, Accumulator, 147541000, 0, 223680, 107802624, 959, 64, 576
rtr.62, send_packet_count, port1, Accumulator, 147541000, 0, 959, 959, 959, 1, 1
rtr.62, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, idle_time, port1, Accumulator, 147541000, 0, 146728727, 185441624952357, 879, 2541, 5482631
rtr.62, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, send_bit_count, port2, Accumulator, 147541000, 0, 39680, 20824064, 124, 64, 576
rtr.62, send_packet_count, port2, Accumulator, 147541000, 0, 124, 124, 124, 1, 1
rtr.62, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, idle_time, port2, Accumulator, 147541000, 0, 147435972, 869416123320210, 123, 7623, 13918751
rtr.62, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.62, xbar_stalls, port0, Accumulator, 147541000, 0, 2, 2, 2, 1, 1
rtr.62, xbar_stalls, port1, Accumulator, 147541000, 0, 1, 1, 1, 1, 1
rtr.62, xbar_stalls, port2, Accumulator, 147541000, 0, 1, 1, 1, 1, 1
rtr.63, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.63, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.63, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763103272216, 929, 2541, 5389461
rtr.63, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, send_bit_count, port1, Accumulator, 147541000, 0, 249920, 121573376, 1041, 64, 576
rtr.63, send_packet_count, port1, Accumulator, 147541000, 0, 1041, 1041, 1041, 1, 1
rtr.63, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, idle_time, port1, Accumulator, 147541000, 0, 146659273, 178834538025879, 957, 1097, 5482631
rtr.63, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, send_bit_count, port2, Accumulator, 147541000, 0, 16704, 1069056, 261, 64, 64
rtr.63, send_packet_count, port2, Accumulator, 147541000, 0, 261, 261, 261, 1, 1
rtr.63, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, idle_time, port2, Accumulator, 147541000, 0, 147319933, 867188963266561, 249, 1300, 14322770
rtr.63, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.63, xbar_stalls, port0, Accumulator, 147541000, 0, 1, 1, 1, 1, 1
rtr.63, xbar_stalls, port1, Accumulator, 147541000, 0, 2, 2, 2, 1, 1
rtr.63, xbar_stalls, port2, Accumulator, 147541000, 0, 2, 2, 2, 1, 1
rtr.64, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.64, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.64, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763136433960, 929, 2541, 5389461
rtr.64, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.64, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.64, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178933690781802, 886, 1944, 5425882
rtr.64, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.64, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.64, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.65, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.65, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763181074248, 929, 2541, 5389461
rtr.65, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.65, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.65, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178934164543138, 886, 2541, 5425882
rtr.65, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.65, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.65, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.66, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.66, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763237193080, 929, 2541, 5389461
rtr.66, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.66, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.66, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178934797136946, 886, 2541, 5425882
rtr.66, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.66, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.66, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.67, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.67, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763304790456, 929, 2541, 5389461
rtr.67, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.67, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.67, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178935441209298, 886, 2541, 5425882
rtr.67, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.67, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.67, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.68, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.68, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763383866376, 929, 2541, 5389461
rtr.68, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.68, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.68, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178936096760194, 886, 2541, 5425882
rtr.68, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.68, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.68, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.69, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.69, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763474420840, 929, 2541, 5389461
rtr.69, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.69, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.69, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178936763789634, 886, 2541, 5425882
rtr.69, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.69, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.69, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.70, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.70, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763576453848, 929, 2541, 5389461
rtr.70, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.70, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.70, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178937442297618, 886, 2541, 5425882
rtr.70, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.70, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.70, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.71, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.71, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763689965400, 929, 2541, 5389461
rtr.71, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.71, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.71, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178938132284146, 886, 2541, 5425882
rtr.71, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.71, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.71, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.72, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.72, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763814955496, 929, 2541, 5389461
rtr.72, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.72, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.72, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178938833749218, 886, 2541, 5425882
rtr.72, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.72, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.72, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, send_bit_count, port0, Accumulator, 147541000, 0, 461696, 259579904, 974, 64, 576
rtr.73, send_packet_count, port0, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.73, output_port_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, idle_time, port0, Accumulator, 147541000, 0, 146716022, 181763951424136, 929, 2541, 5389461
rtr.73, width_adj_count, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, send_bit_count, port1, Accumulator, 147541000, 0, 161664, 67559424, 974, 64, 576
rtr.73, send_packet_count, port1, Accumulator, 147541000, 0, 974, 974, 974, 1, 1
rtr.73, output_port_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, idle_time, port1, Accumulator, 147541000, 0, 146716022, 178939546692834, 886, 2541, 5425882
rtr.73, width_adj_count, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, send_bit_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, send_packet_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, output_port_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, idle_time, port2, Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
rtr.73, width_adj_count, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, xbar_stalls, port0, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, xbar_stalls, port1, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.73, xbar_stalls, port2, Accumulator, 147541000, 0, 0, 0, 0, 0, 0
rtr.74, send_bit_count, port0, Accumulator, 147541000, 0, 486016, 272343040, 1050, 64, 576
rtr.74, send_packet_count, port0, Accumulator, 147541000, 0, 1050, 1050, 1050, 1, 1
